,Attrition,Age,DistanceFromHome,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,PerformanceRating,JobInvolvement,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,NumCompaniesWorked_Missing,TotalWorkngYears_Missing,EnvironmentSatisfaction_Missing,JobSatisfaction_Missing,WorkLifeBalance_Missing,Age_Bin,Gender_Male,JobRole_Human_Resources,JobRole_Laboratory_Technician,JobRole_Manager,JobRole_Manufacturing_Director,JobRole_Research_Director,JobRole_Research_Scientist,JobRole_Sales_Executive,JobRole_Sales_Representative,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Education_2,Education_3,Education_4,Education_5,EducationField_Life_Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical_Degree,JobLevel_2,JobLevel_3,JobLevel_4,JobLevel_5,MaritalStatus_Married,MaritalStatus_Single,Department_Research_Development,Department_Sales,StockOptionLevel_1,StockOptionLevel_2,StockOptionLevel_3,Age_sd,DistanceFromHome_sd,MonthlyIncome_sd,NumCompaniesWorked_sd,PercentSalaryHike_sd,TotalWorkingYears_sd,TrainingTimesLastYear_sd,YearsAtCompany_sd,YearsSinceLastPromotion_sd,YearsWithCurrManager_sd,PerformanceRating_sd,JobInvolvement_sd,EnvironmentSatisfaction_sd,JobSatisfaction_sd,WorkLifeBalance_sd
2075,0,50,2,43770,5.0,12,19.0,2,14,1,11,3,3,1.0,4.0,4.0,1,1,1,1,1,2,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1.4318670655440953,-0.836361094437959,-0.4517150147118059,0.9245775247079423,-0.5694681735766648,0.993139401913808,-0.6201892226844657,1.141628566031958,-0.3687152874355457,1.9279564404682328,0.04825380046037423,-0.03134733829702275,-1.836759223476629,0.960985988256784,1.0778887624561249
2076,0,31,16,99070,0.0,13,6.0,3,5,0,3,3,3,4.0,2.0,2.0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,-0.6486681098094882,1.1283651048847558,0.7232919293737607,-1.0808660195484174,-0.3296062208094163,-0.6792318189978559,0.1557070814399298,-0.32789331844000197,-0.6791456840737199,-0.3148734873096303,0.04825380046037423,-0.03134733829702275,0.9932440073543686,-1.1504897316868,-1.113343986979815
2077,0,38,11,41710,0.0,23,10.0,4,9,7,7,4,4,4.0,2.0,4.0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.11784484953130571,0.4266771765552148,-0.49548561696888127,-1.0808660195484174,2.0690133068630687,-0.16465605871734387,0.9316033855643254,0.32522751910309133,1.4938670923934996,0.8065414765793013,1.6245446154992582,1.1303481397691186,0.9932440073543686,-1.1504897316868,1.0778887624561249
2078,0,25,5,27680,0.0,22,5.0,0,4,1,1,4,3,1.0,2.0,3.0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,-1.3056792178158831,-0.4153483374402344,-0.7935931653508072,-1.0808660195484174,1.82915135409582,-0.8078757590679838,-2.171981830933257,-0.4911735278257753,-0.3687152874355457,-0.875580969254096,1.6245446154992582,-0.03134733829702275,-1.836759223476629,-1.1504897316868,-0.017727612261845094
2079,1,20,2,63970,1.0,11,1.0,3,1,0,0,2,2,1.0,1.0,2.0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,-1.8531884744878788,-0.836361094437959,-0.022508138210387385,-0.6797773106971454,-0.8093301263439133,-1.3224515193484958,0.1557070814399298,-0.9810141559830953,-0.6791456840737199,-1.1559347102263289,-1.5280370145785098,-1.1930428163631641,-1.836759223476629,-2.206227591658592,-1.113343986979815
2080,0,33,1,140260,1.0,17,1.0,4,1,0,0,3,3,4.0,4.0,3.0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.42966440714069,-0.9766986801038673,1.5984914958635346,-0.6797773106971454,0.6298415902595776,-1.3224515193484958,0.9316033855643254,-0.9810141559830953,-0.6791456840737199,-1.1559347102263289,0.04825380046037423,-0.03134733829702275,0.9932440073543686,0.960985988256784,-0.017727612261845094
2081,0,29,18,79690,0.0,14,6.0,3,5,1,3,3,4,2.0,4.0,4.0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,-0.8676718124782865,1.4090402762165721,0.31150830231447896,-1.0808660195484174,-0.08974426804216784,-0.6792318189978559,0.1557070814399298,-0.32789331844000197,-0.3687152874355457,-0.3148734873096303,0.04825380046037423,1.1303481397691186,-0.8934248131996299,0.960985988256784,1.0778887624561249
2082,0,45,13,54840,1.0,20,6.0,6,6,0,4,4,3,4.0,4.0,3.0,1,1,1,1,1,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0.8843578088720997,0.7073523478870313,-0.21650114724295924,-0.6797773106971454,1.3494274485613231,-0.6792318189978559,2.4833959938131165,-0.16461310905422863,-0.6791456840737199,-0.034519746337397406,1.6245446154992582,-0.03134733829702275,0.9932440073543686,0.960985988256784,-0.017727612261845094
2083,0,31,3,96100,0.0,11,6.0,2,5,1,4,3,3,4.0,2.0,4.0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,-0.6486681098094882,-0.6960235087720509,0.6601857698089482,-1.0808660195484174,-0.8093301263439133,-0.6792318189978559,-0.6201892226844657,-0.32789331844000197,-0.3687152874355457,-0.034519746337397406,0.04825380046037423,-0.03134733829702275,0.9932440073543686,-1.1504897316868,1.0778887624561249
2084,0,45,21,27940,3.0,19,8.0,2,5,0,2,3,4,2.0,3.0,3.0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0.8843578088720997,1.8300530332142968,-0.7880687204057394,0.12240010700539844,1.1095654957940746,-0.42194393885759984,-0.6201892226844657,-0.32789331844000197,-0.6791456840737199,-0.5952272282818631,0.04825380046037423,1.1303481397691186,-0.8934248131996299,-0.0947518717150079,-0.017727612261845094
2085,0,39,21,81610,7.0,12,7.0,2,3,1,2,3,3,2.0,3.0,3.0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.22734670086570485,1.8300530332142968,0.352304203447287,1.7267549424104864,-0.5694681735766648,-0.5505878789277279,-0.6201892226844657,-0.6544537372115486,-0.3687152874355457,-0.5952272282818631,0.04825380046037423,-0.03134733829702275,-0.8934248131996299,-0.0947518717150079,-0.017727612261845094
2086,0,42,5,100080,6.0,19,9.0,3,4,1,2,3,2,4.0,2.0,2.0,1,1,1,1,1,2,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0.5558522548689022,-0.4153483374402344,0.7447522731988316,1.3256662335592142,1.1095654957940746,-0.29329999878747187,0.1557070814399298,-0.4911735278257753,-0.3687152874355457,-0.5952272282818631,0.04825380046037423,-1.1930428163631641,0.9932440073543686,-1.1504897316868,-1.113343986979815
2087,0,46,15,41080,2.0,14,19.0,5,10,0,8,3,2,2.0,1.0,4.0,1,1,1,1,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9938596602064987,0.9880275192188477,-0.508871772028084,-0.2786886018458735,-0.08974426804216784,0.993139401913808,1.707499689688721,0.48850772848886465,-0.6791456840737199,1.086895217551534,0.04825380046037423,-1.1930428163631641,-0.8934248131996299,-2.206227591658592,1.0778887624561249
2088,0,42,1,23720,3.0,12,14.0,3,0,0,0,3,2,2.0,4.0,2.0,1,1,1,1,1,2,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.5558522548689022,-0.9766986801038673,-0.8777347114372238,0.12240010700539844,-0.5694681735766648,0.3499197015631681,0.1557070814399298,-1.1442943653688686,-0.6791456840737199,-1.1559347102263289,0.04825380046037423,-1.1930428163631641,-0.8934248131996299,0.960985988256784,-1.113343986979815
2089,0,28,18,46010,0.0,15,6.0,2,5,0,0,3,1,3.0,3.0,4.0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,-0.9771736638126857,1.4090402762165721,-0.4041197967235298,-1.0808660195484174,0.15011768472508064,-0.6792318189978559,-0.6201892226844657,-0.32789331844000197,-0.6791456840737199,-1.1559347102263289,0.04825380046037423,-2.3547382944293056,0.049909597077369375,-0.0947518717150079,1.0778887624561249
2090,0,54,2,89380,7.0,11,19.0,2,1,0,0,3,2,2.0,2.0,4.0,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1.869874470881692,-0.836361094437959,0.5174001158441198,1.7267549424104864,-0.8093301263439133,0.993139401913808,-0.6201892226844657,-0.9810141559830953,-0.6791456840737199,-1.1559347102263289,0.04825380046037423,-1.1930428163631641,-0.8934248131996299,-1.1504897316868,1.0778887624561249
2091,1,34,2,134990,4.0,14,11.0,2,7,0,7,2,2,1.0,3.0,4.0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,-0.3201625558062908,-0.836361094437959,1.4865152464000457,0.5234888158566704,-0.08974426804216784,-0.036012118647215895,-0.6201892226844657,-0.0013328996684553085,-0.6791456840737199,0.8065414765793013,-1.5280370145785098,-1.1930428163631641,-1.836759223476629,-0.0947518717150079,1.0778887624561249
2092,0,30,8,55070,1.0,12,10.0,2,10,1,2,3,4,4.0,4.0,3.0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,-0.7581699611438873,0.005664419557490206,-0.2116141382530916,-0.6797773106971454,-0.5694681735766648,-0.16465605871734387,-0.6201892226844657,0.48850772848886465,-0.3687152874355457,-0.5952272282818631,0.04825380046037423,1.1303481397691186,0.9932440073543686,0.960985988256784,-0.017727612261845094
2093,0,30,1,53010,1.0,16,10.0,3,10,1,8,3,2,2.0,4.0,4.0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,-0.7581699611438873,-0.9766986801038673,-0.25538474051016696,-0.6797773106971454,0.3899796374923291,-0.16465605871734387,0.1557070814399298,0.48850772848886465,-0.3687152874355457,1.086895217551534,0.04825380046037423,-1.1930428163631641,-0.8934248131996299,0.960985988256784,1.0778887624561249
2094,1,42,12,50100,6.0,15,7.0,3,2,2,2,3,3,3.0,1.0,1.0,1,1,1,1,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.5558522548689022,0.567014762221123,-0.3172160281645792,1.3256662335592142,0.15011768472508064,-0.5505878789277279,0.1557070814399298,-0.8177339465973219,-0.058284890797371494,-0.5952272282818631,0.04825380046037423,-0.03134733829702275,0.049909597077369375,-2.206227591658592,-2.208960361697785
2095,0,40,6,35440,3.0,18,15.0,3,11,5,10,3,4,4.0,3.0,4.0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0.33684855220010396,-0.2750107517743262,-0.6287097316057078,0.12240010700539844,0.8697035430268261,0.47856364163329607,0.1557070814399298,0.651787937874638,0.8730062991171511,1.647602699496,0.04825380046037423,1.1303481397691186,0.9932440073543686,-0.0947518717150079,1.0778887624561249
2096,1,52,8,47740,2.0,13,11.0,2,8,7,7,1,3,1.0,2.0,2.0,1,1,1,1,1,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1.6508707682128936,0.005664419557490206,-0.36736098997365585,-0.2786886018458735,-0.3296062208094163,-0.036012118647215895,-0.6201892226844657,0.16194730971731802,1.4938670923934996,0.8065414765793013,-3.104327829617394,-0.03134733829702275,-1.836759223476629,-1.1504897316868,-1.113343986979815
2097,0,35,10,20420,0.0,16,6.0,2,5,1,4,3,4,4.0,2.0,3.0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,-0.2106607044718917,0.2863395908893066,-0.9478526665092378,-1.0808660195484174,0.3899796374923291,-0.6792318189978559,-0.6201892226844657,-0.32789331844000197,-0.3687152874355457,-0.034519746337397406,0.04825380046037423,1.1303481397691186,0.9932440073543686,-1.1504897316868,-0.017727612261845094
2098,0,30,23,25460,1.0,14,10.0,2,10,8,9,3,3,4.0,3.0,4.0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-0.7581699611438873,2.1107282045461133,-0.8407634260356165,-0.6797773106971454,-0.08974426804216784,-0.16465605871734387,-0.6201892226844657,0.48850772848886465,1.8042974890316739,1.367248958523767,0.04825380046037423,-0.03134733829702275,0.9932440073543686,-0.0947518717150079,1.0778887624561249
2099,0,58,2,23760,4.0,12,37.0,3,16,14,14,3,4,2.0,2.0,4.0,1,1,1,1,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2.3078818762192883,-0.836361094437959,-0.8768847968302903,0.5234888158566704,-0.5694681735766648,3.308730323176112,0.1557070814399298,1.4681889848035046,3.666879868860719,2.7690176633849313,0.04825380046037423,1.1303481397691186,-0.8934248131996299,-1.1504897316868,1.0778887624561249
2100,0,34,10,74910,0.0,14,4.0,3,3,0,2,3,3,2.0,4.0,3.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,-0.3201625558062908,0.2863395908893066,0.20994350678592544,-1.0808660195484174,-0.08974426804216784,-0.9365196991381118,0.1557070814399298,-0.6544537372115486,-0.6791456840737199,-0.5952272282818631,0.04825380046037423,-0.03134733829702275,-0.8934248131996299,0.960985988256784,-0.017727612261845094
2101,0,43,6,36000,1.0,13,7.0,2,7,7,7,4,3,4.0,4.0,4.0,1,1,1,1,1,2,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0.6653541062033014,-0.2750107517743262,-0.6168109271086387,-0.6797773106971454,-0.3296062208094163,-0.5505878789277279,-0.6201892226844657,-0.0013328996684553085,1.4938670923934996,0.8065414765793013,1.6245446154992582,-0.03134733829702275,0.9932440073543686,0.960985988256784,1.0778887624561249
2102,1,37,12,30720,5.0,9,17.0,3,14,11,7,3,2,3.0,4.0,3.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0.008342998196906572,0.567014762221123,-0.728999655223861,0.9245775247079423,-1.2890540318784103,0.7358515217735521,0.1557070814399298,1.141628566031958,2.7355886789461965,0.8065414765793013,0.04825380046037423,-1.1930428163631641,0.049909597077369375,0.960985988256784,-0.017727612261845094
2103,0,24,1,34070,1.0,15,6.0,2,6,1,4,3,4,4.0,4.0,2.0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,-1.4151810691502822,-0.9766986801038673,-0.6578193068931802,-0.6797773106971454,0.15011768472508064,-0.6792318189978559,-0.6201892226844657,-0.16461310905422863,-0.3687152874355457,-0.034519746337397406,0.04825380046037423,1.1303481397691186,0.9932440073543686,0.960985988256784,-1.113343986979815
2104,0,34,2,26590,0.0,24,10.0,2,9,1,6,4,2,3.0,1.0,3.0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,-0.3201625558062908,-0.836361094437959,-0.8167533383897451,-1.0808660195484174,2.308875259630317,-0.16465605871734387,-0.6201892226844657,0.32522751910309133,-0.3687152874355457,0.5261877356070683,1.6245446154992582,-1.1930428163631641,0.049909597077369375,-2.206227591658592,-0.017727612261845094
2105,0,34,5,43060,0.0,11,14.0,2,13,4,9,3,3,3.0,4.0,2.0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-0.3201625558062908,-0.4153483374402344,-0.4668009989848756,-1.0808660195484174,-0.8093301263439133,0.3499197015631681,-0.6201892226844657,0.9783483566461847,0.5625759024789769,1.367248958523767,0.04825380046037423,-0.03134733829702275,0.049909597077369375,0.960985988256784,-1.113343986979815
2106,0,42,17,22010,4.0,12,16.0,3,1,0,0,3,4,2.0,4.0,3.0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.5558522548689022,1.268702690550664,-0.9140685608836311,0.5234888158566704,-0.5694681735766648,0.607207581703424,0.1557070814399298,-0.9810141559830953,-0.6791456840737199,-1.1559347102263289,0.04825380046037423,1.1303481397691186,-0.8934248131996299,0.960985988256784,-0.017727612261845094
2107,0,43,2,24220,1.0,11,14.0,2,14,6,11,3,2,4.0,4.0,3.0,1,1,1,1,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.6653541062033014,-0.836361094437959,-0.8671107788505551,-0.6797773106971454,-0.8093301263439133,0.3499197015631681,-0.6201892226844657,1.141628566031958,1.1834366957553253,1.9279564404682328,0.04825380046037423,-1.1930428163631641,0.9932440073543686,0.960985988256784,-0.017727612261845094
2108,0,32,1,30220,1.0,16,6.0,3,6,0,5,3,4,1.0,4.0,4.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,-0.5391662584750891,-0.9766986801038673,-0.7396235878105297,-0.6797773106971454,0.3899796374923291,-0.6792318189978559,0.1557070814399298,-0.16461310905422863,-0.6791456840737199,0.2458339946348355,0.04825380046037423,1.1303481397691186,-1.836759223476629,0.960985988256784,1.0778887624561249
2109,0,38,22,29790,4.0,12,9.0,3,6,0,5,3,3,4.0,2.0,2.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0.11784484953130571,1.970390618880205,-0.7487601698350649,0.5234888158566704,-0.5694681735766648,-0.29329999878747187,0.1557070814399298,-0.16461310905422863,-0.6791456840737199,0.2458339946348355,0.04825380046037423,-0.03134733829702275,0.9932440073543686,-1.1504897316868,-1.113343986979815
2110,0,39,20,197010,0.0,12,21.0,3,20,9,6,3,3,2.0,4.0,3.0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0.22734670086570485,1.6897154475483886,2.804307844450441,-1.0808660195484174,-0.5694681735766648,1.250427282054064,0.1557070814399298,2.1213098223465976,2.114727885669848,0.5261877356070683,0.04825380046037423,-0.03134733829702275,-0.8934248131996299,0.960985988256784,-0.017727612261845094
2111,0,28,17,25000,1.0,16,6.0,3,5,0,4,3,2,3.0,2.0,3.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-0.9771736638126857,1.268702690550664,-0.8505374440153518,-0.6797773106971454,0.3899796374923291,-0.6792318189978559,0.1557070814399298,-0.32789331844000197,-0.6791456840737199,-0.034519746337397406,0.04825380046037423,-1.1930428163631641,0.049909597077369375,-1.1504897316868,-0.017727612261845094
2112,1,21,12,53730,1.0,5,1.0,2,1,0,0,2,1,1.0,1.0,2.0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-1.7436866231534796,0.567014762221123,-0.2400862775853639,-0.6797773106971454,-2.2485018429474044,-1.3224515193484958,-0.6201892226844657,-0.9810141559830953,-0.6791456840737199,-1.1559347102263289,-1.5280370145785098,-2.3547382944293056,-1.836759223476629,-2.206227591658592,-1.113343986979815
2113,0,35,7,40840,4.0,11,5.0,3,3,1,2,3,1,4.0,4.0,4.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,-0.2106607044718917,-0.134673166108418,-0.5139712596696849,0.5234888158566704,-0.8093301263439133,-0.8078757590679838,0.1557070814399298,-0.6544537372115486,-0.3687152874355457,-0.5952272282818631,0.04825380046037423,-2.3547382944293056,0.9932440073543686,0.960985988256784,1.0778887624561249
2114,0,55,1,120310,3.0,11,37.0,5,10,7,7,1,3,4.0,2.0,4.0,1,1,1,1,1,3,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.979376322216091,-0.9766986801038673,1.1745965856554503,0.12240010700539844,-0.8093301263439133,3.308730323176112,1.707499689688721,0.48850772848886465,1.4938670923934996,0.8065414765793013,-3.104327829617394,-0.03134733829702275,0.9932440073543686,-1.1504897316868,1.0778887624561249
2115,0,36,17,23290,3.0,15,9.0,2,3,0,2,3,3,3.0,4.0,4.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,-0.10115885313749257,1.268702690550664,-0.886871293461759,0.12240010700539844,0.15011768472508064,-0.29329999878747187,-0.6201892226844657,-0.6544537372115486,-0.6791456840737199,-0.5952272282818631,0.04825380046037423,-0.03134733829702275,0.049909597077369375,0.960985988256784,1.0778887624561249
2116,0,32,14,193280,1.0,15,5.0,2,5,0,3,3,2,3.0,2.0,2.0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,-0.5391662584750891,0.8476899335529394,2.7250533073538916,-0.6797773106971454,0.15011768472508064,-0.8078757590679838,-0.6201892226844657,-0.32789331844000197,-0.6791456840737199,-0.3148734873096303,0.04825380046037423,-1.1930428163631641,0.049909597077369375,-1.1504897316868,-1.113343986979815
2117,0,28,1,44770,1.0,13,3.0,6,3,1,2,3,4,2.0,3.0,4.0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,-0.9771736638126857,-0.9766986801038673,-0.4304671495384684,-0.6797773106971454,-0.3296062208094163,-1.0651636392082398,2.4833959938131165,-0.6544537372115486,-0.3687152874355457,-0.5952272282818631,0.04825380046037423,1.1303481397691186,-0.8934248131996299,-0.0947518717150079,1.0778887624561249
2118,0,55,6,50930,2.0,16,31.0,3,7,0,0,3,4,2.0,3.0,4.0,1,1,1,1,1,3,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1.979376322216091,-0.2750107517743262,-0.29958030007070907,-0.2786886018458735,0.3899796374923291,2.536866682755344,0.1557070814399298,-0.0013328996684553085,-0.6791456840737199,-1.1559347102263289,0.04825380046037423,1.1303481397691186,-0.8934248131996299,-0.0947518717150079,1.0778887624561249
2119,0,36,1,175670,5.0,13,7.0,6,1,0,0,3,4,3.0,3.0,2.0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.10115885313749257,-0.9766986801038673,2.3508784016514173,0.9245775247079423,-0.3296062208094163,-0.5505878789277279,2.4833959938131165,-0.9810141559830953,-0.6791456840737199,-1.1559347102263289,0.04825380046037423,1.1303481397691186,0.049909597077369375,-0.0947518717150079,-1.113343986979815
2120,1,50,5,167990,7.0,14,12.0,2,6,0,1,2,3,3.0,4.0,2.0,1,1,1,1,1,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1.4318670655440953,-0.4153483374402344,2.187694797120185,1.7267549424104864,-0.08974426804216784,0.0926318214229121,-0.6201892226844657,-0.16461310905422863,-0.6791456840737199,-0.875580969254096,-1.5280370145785098,-0.03134733829702275,0.049909597077369375,0.960985988256784,-1.113343986979815
2121,0,59,13,186650,3.0,12,30.0,3,5,4,3,3,4,4.0,4.0,3.0,1,1,1,1,1,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,2.4173837275536876,0.7073523478870313,2.5841799612546636,0.12240010700539844,-0.5694681735766648,2.408222742685216,0.1557070814399298,-0.32789331844000197,0.5625759024789769,-0.3148734873096303,0.04825380046037423,1.1303481397691186,0.9932440073543686,0.960985988256784,-0.017727612261845094
2122,0,43,22,39770,4.0,18,8.0,3,5,0,2,3,3,4.0,2.0,1.0,1,1,1,1,1,2,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.6653541062033014,1.970390618880205,-0.5367064754051561,0.5234888158566704,0.8697035430268261,-0.42194393885759984,0.1557070814399298,-0.32789331844000197,-0.6791456840737199,-0.5952272282818631,0.04825380046037423,-0.03134733829702275,0.9932440073543686,-1.1504897316868,-2.208960361697785
2123,1,50,5,44240,3.0,10,18.0,2,4,1,3,1,3,2.0,2.0,3.0,1,1,1,1,1,2,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1.4318670655440953,-0.4153483374402344,-0.4417285180803373,0.12240010700539844,-1.0491920791111617,0.8644954618436801,-0.6201892226844657,-0.4911735278257753,-0.3687152874355457,-0.3148734873096303,-3.104327829617394,-0.03134733829702275,-0.8934248131996299,-1.1504897316868,-0.017727612261845094
2124,0,27,6,164220,1.0,20,6.0,3,6,0,3,4,4,2.0,1.0,3.0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,-1.0866755151470848,-0.2750107517743262,2.1075903454167024,-0.6797773106971454,1.3494274485613231,-0.6792318189978559,0.1557070814399298,-0.16461310905422863,-0.6791456840737199,-0.3148734873096303,1.6245446154992582,1.1303481397691186,-0.8934248131996299,-2.206227591658592,-0.017727612261845094
